District,Zone,Geographical Region,Development Region,NGO Name in Nepali,NGO Name in English,Acronym,Address,Telephone No.,Fax No.,Email,Website,Office Mobile No.,Contact Person,Working Sector
Udayapur,Sagarmatha,Hill,Eastern,जनशान्ती युवा समूह,Public Peace Youth Group,,Katari-9,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,सामुदायिक बाल बिकास एवं महिला जागरण केन्द्र,Community Child Development and Women Awareness Centre,,,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,सामुदायिक विकास तथा परिवर्तन केन्द्र,Centre For Community Development and Change,,Gaighat,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,सेतो गुराँस बाल बिकास सेवा केन्द्र,Seto Gurans Bal Bikas Service,,"Triyuga-2, Gaighat",,,setogurans_udayapur@yahoo.com,,9842838178,Dala Bahadur Bhandari,
Udayapur,Sagarmatha,Hill,Eastern,सूर्य ज्योती युवा समूह,Surya Jyoti Youth Group,,"Pokhari, Bhadaure-2",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,समाज जागरण केन्द्र,Society Awareness Centre,,"Lafa Udaypur-1, Pakana",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,सामाजिक विकास सचेतना केन्द्र नेपाल ,Social Development Awareness Centre Nepal,,Triyuga-2,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,समाज सुदृढिकरण समूह,Social Improvement Group,,"Triyuga-2, Gainghat",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,भुपु विद्यार्थी समाज,Ex. Student Society,,"Triyuga-7, Motigada",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,बाल उत्थान मञ्च नेपाल,Child Advancement Forum Nepal,,,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,श्रृजनशिल महिला समूह,Innovative Women Group,,,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,सामूदायिक कानून अनुसन्धान केन्द्र,Community Legal Research Centre,,"Triyuga-2, Gaighat",,,,,,Baldev Chaudhary,
Udayapur,Sagarmatha,Hill,Eastern,नव प्रभात नेपाल,Nawa Prabhat Nepal,,"Triyuga-2, Gainghat",,,,,,Durgananda Chaudhary,Desaster
Udayapur,Sagarmatha,Hill,Eastern,नेपाल नागरिक कल्याणकारी मञ्च,Civil Welfare Forum Nepal,,"Triyuga-2, Gainghat",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,समाज सेवा केन्द्र,Social Service Centre,,"Chaudandi-4,Katahakhote",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,पारुदाङ्ग यूवा क्लब,Parudang Youth Club,,Jate-5,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,उदयपुर एकता बिकास केन्द्र,Udaypur Unity Development Centre,,Katari-1,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,दनवार समाज सुधार संघ,Danuwar Social Improvement Association,,"Triyuga-17, Chaukibari",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,इलाका बालबिकास गैसस समन्वय समिति,Ilaka Children NGO Coordination Committee,,"Rauta-9,Sukaura",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,आदर्श जन चेतना युवा क्लब,Aadarsha Public Awareness Youth Club,,"Hadiya-1, Devdhar",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,इस्लामिक समाज कल्याण,Islamik Social Welfare,,"Triyuga-2, Gainghat",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,ग्यालेक्सी युवा क्लब,Gyalexsi youth Club,,Pokhari-2,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,रौता युवा समूह,Rauta Youth Group,,"Rauta-5, Ramitar",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,जन सेवा युवा क्लब,Public Service Youth Club,,Pokhari-8,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,बिरु जनकल्याण समिति,Biru Public Welfare Committee,,Pokhari-2,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,समाज कल्याण मञ्च,Social Welfare Forum,,"Triyuga-2, Gaighat",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,श्री सामूदायिक सेवा सुधार मञ्च नेपाल ,Shree Community Service Improvement Forum Nepal,,"Triyuga-2, Gaighat",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,आदर्श जन सशक्तिकरण समाज,Aadarsha Public Empowerment Society,,Hadiya,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,झिल्के पोखरी समाज सुधार समूह,Jhilke Pokhari Social Improvement Group,,Iname-4,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,दिगो विकासका लागि युवा प्रतिष्ठान,Youth Academy for Sustainable Development,,"Triyuga-2, Gaighat",,,,,,Prameshwor Ghimire,
Udayapur,Sagarmatha,Hill,Eastern,मिलन टोल सुधार समिति,Milan Tole Improvement Committee,,Triyuga-7,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,सृजना महिला क्लब,Srijana Women Club,,Triyuga,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,असल शासन नेपाल,Good Goverance Nepal,,"Rampur, Thoksila",,,,,,Raman Bhattarai,
Udayapur,Sagarmatha,Hill,Eastern,आदिवासी जनजाति विकास मञ्च,Indigenous Ethinic Development Forum,,Triyuga-2,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,एकीकृत ग्रामीण विकास समाज,Integrated Rural Development Society,,Triyuga-2,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,शान्ति समाज केन्द्र (पेसोक),Peace Social Centre,,"Triyuga-2, Gaighat",,,,,,Srijana Danuwar,
Udayapur,Sagarmatha,Hill,Eastern,नेपाल सामाजिक विकास तथा जनसशक्तिकरण केन्द्र (नेस्पेक),Nepal Social Development and People Empowerment Center,,"Triyuga-3, Prativatole ",,,nespec_udayapur@yahoo.com,,9842828388,Phuleswor Prasad Chaudhary ,Human right and livelihood
Udayapur,Sagarmatha,Hill,Eastern,नेपाल अर्वुध रोग निवारण संस्था,Cancer Eradication Organization Nepal,,Trivuwan-2,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,शान्ति र विकासका लागि युवा समाज,Youth Society for Peace and Development ,,"Rampur, Thoksila-7",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,सलेश युवा समूह,Sales Youth Group,,"Katari-9, Jhorle",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,बलम्ता युनेस्को क्लब,Balamta UNESCO Club,,Balanta-3,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,चेतना महिला समूह,Aware Women Group,,Jogidaha-6,,,,,9743009178,Aruna Devi Chaudhary,community development
Udayapur,Sagarmatha,Hill,Eastern,बहुमुखी युवा क्लब,Multiple Youth Club,,,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,मुक्ति युवा समूह,Mukti Youth Group,,"Khabu-1, Dahar",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,हातेमालो प्रगति समाज,Hatemalo Pragati Samaj,,Trivuwan-13,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,चेतनशील महिला समूह,Awareness Women Group,,"Trivuwan-6, Gurans",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,कटारी एकता समूह,Katari Unity Group,,Katari-4,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,जनज्योती युवा समूह,Jana Jyoti Youth Group,,Beltar-6,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,मुलधार महिला सेवा केन्द्र,Mainstreem Women Service Centre,,"Triyuga-10, Deuri",,,,,,Najbul Khan,
Udayapur,Sagarmatha,Hill,Eastern,दलित नेटवर्क उदयपुर,Dalit Network Udayapur,,Triyuga-2,,,dalit.net.udp@ntc.net.np,,9842826703,Laxmi Pariyar,Community development
Udayapur,Sagarmatha,Hill,Eastern,ग्रामीण तथा वातावरण विकास केन्द्र,Rural and Environment Development Centre,,"Triyuga-2, Gaighat",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,"सामुदायिक विकास तथा परिवर्तन केन्द्र, नेपाल  ",Agency for Community Development and Change,,"Triyuga-2, Gaighat",,,acdcnepal.udp@gmail.com,,,Himal Khadka,Phusical Infrastructure Development and Women Empowerment
Udayapur,Sagarmatha,Hill,Eastern,सुशासनका हिमायति ,Guys for Governance,,"Triyuga-2, Gaighat",,,,,,Bharat Khadka,Good Governance
Udayapur,Sagarmatha,Hill,Eastern,नवजागरण युवा परिवार ,Nawa Jagaran Yuwa Pariwar,,Triyuga-16,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,हिमालचुली युवा क्लब ,Himchuli Youth Club,,Okhle-8,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,नेपाल राष्ट्रिय दलित समाज कल्याण संघ ,National Dalit Social Welfare Association Nepal,,"Triyuga-2, Gaighat",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,ग्रामीण जनजाति विकास मञ्च ,Rural Janajati Development Forum,,"Triyuga-2, Gaighat",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,शान्ति र विकासका लागि युवा समाज ,Youth Society for Peace and Development ,,"Rampur, Thoksila-1",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,दलित महिला संघ ,Dalit Women Association,,Triyuga-2,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,थ्री स्टार युवा क्लब ,Three Star Youth Club,,"Jate-5, Martala",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,स्थानीय विकास मञ्च नेपाल ,Local Development Rorum Nepal,,"Triyuga-2, Gaighat",,,rbbasnet1822@yahoo.com,,,Ram Basnet,"Agriculture, Environment, Drinking water etc"
Udayapur,Sagarmatha,Hill,Eastern,ग्रामीण सामुदायिक विकास तथा शान्ति समाज ,Rural Community Development and Peace Society,,Triyuga-15,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,सामाजिक समावेशीकरण प्रयास ,Effort for Social Inclusion,,Triyuga-2 ,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,ग्रामीण पुनस्थापना केन्द्र ,Rural Rehabilitation Centre,,Triyuga-1,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,नेपाल आदिवासी जनजाति उत्थान मञ्च ,Nepal Indigenous Nationalities Rising Forum,,"Triyuga-2, Gaighat",,,ninrf@gmail.com,,9842837330,Mohan Gole,Local community
Udayapur,Sagarmatha,Hill,Eastern,सामुदायिक विकास केन्द्र नेपाल ,Community Development Centre Nepal,,"Triyuga-2, Gaighat",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,महिला अधिकारका लागि एकता जागरण मञ्च ,Women Rights for Unity Awareness Forum ,,"Triyuga-2, Gaighat",,,wruaf.2007@gmail.com,,9743003411,Bimala Dhungana,"Human right, women right and empowerment"
Udayapur,Sagarmatha,Hill,Eastern,अपाङ्ग विकास संघ ,Disable Development Association,,"Triyuga-2, Gaighat",,,,,,Sita Paudel,
Udayapur,Sagarmatha,Hill,Eastern,"नारी जागरण अभियान समूह, नेपाल  ","Female Awarness Campaign Team, Nepal ",,Basaha-3,,,fact.udp@gmail.com,,9842826740,Mausam Rai,Community development
Udayapur,Sagarmatha,Hill,Eastern,थारु महिला विकास केन्द्र ,Tharu women Development Centre,,"Triyuga-2, Gaighat",,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,विकास सहजीकरण सञ्जाल उदयपुर  ,"Development Facilitation Network, Udayapur Nepal ",,"Gaighat-2, Asari road",,,defanudayapur@gmail.com,,9743018554,Annapurna Kumari Rasaili,
Udayapur,Sagarmatha,Hill,Eastern,राष्ट्रिय समाज कल्याण विकास केन्द्र ,National Society Welfare Development Center ,,Mainamaini-4,,,,,9842838654,Paruhang Rai,Local community
Udayapur,Sagarmatha,Hill,Eastern,स्वयमसेवक नागरिक मञ्च नेपाल ,Volunteer Civil Forum Nepal,,Tapeswori-7,,,,,,Ram bahadur Bajracharya,
Udayapur,Sagarmatha,Hill,Eastern,परिवर्तनका लागि अभियान ,Campaign for Change ,,"Triyuga-2, Gaighat",,,cachudayapur@gmail.com,,9842828150,Yubraj Parajuli,Human right
Udayapur,Sagarmatha,Hill,Eastern,सामाजिक वातावरण संरक्षण मञ्च ,Social Environment Warden Association,,Hadiya-1,,,nepal.sewa7@gmail.com,,9743003661,Tez Narayan Chaudhary,"Human right, good governance"
Udayapur,Sagarmatha,Hill,Eastern,सगरमाथा महिला जागरण मञ्च ,Sagarmatha Mahila Jagaran Mancha,,Hadiya-7,,,,,,Manika Devi Dulal,
Udayapur,Sagarmatha,Hill,Eastern,महिला स्वास्थ्य स्वयमसेविका सञ्जाल ,Women Health Volunteer Network,,Triyuga Municipality-03,,,,,,Totala Dahal,"Health, Education, Agriculture"
Udayapur,Sagarmatha,Hill,Eastern,गैसस समन्वय समिति ,NGO Coordination Committee,,Triyuga-2,,,ngoccudp@ntc.net.np/ngoccudp@gmail.com,,,Madan Katuwal,Education
Udayapur,Sagarmatha,Hill,Eastern,विकासशील समाजको अध्ययन केन्द्र ,Certer for Study in Developing Society,,"Tribeni-9, Simanpur",,,,,9842883073,Man Kumari Bhujel,Local community
Udayapur,Sagarmatha,Hill,Eastern,प्रयास नेपाल ,Prayash Nepal,,"Triyouga Municipality-2, Gaighat",,,prayashnepal.udayapur@gmail.com,,9841518979,Ganga Dahal,"drinking water, education, agriculture, environment"
Udayapur,Sagarmatha,Hill,Eastern,महिला जागृति सामुदायिक संस्था ,Women Jagriti Samudayik Sanstha,,Saune-5,,,,,,Dabal Kumari Rai,Capacity Development
Udayapur,Sagarmatha,Hill,Eastern,ग्रामीण जागरण समाज उदयपुर,"Gramin Jagaran Samaj, Udayapur",,,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,आदर्श जनशसक्तिकरण समाज,Adarsha Janasashaktikaran Samaj,,,,,,,,Manoj Chaudhary,
Udayapur,Sagarmatha,Hill,Eastern,सामाजिक न्याय तथा शान्ति प्रवद्र्धन नेपाल,Samagik Nyaya tatha santi prabardan Nepal,,,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,उदयपुर उत्पीडित जागरण मंच,Udayapur utpidit jagaran mancha,,"Triyuga-2, Gaighat",,,,,,Khadga Pariyar,
Udayapur,Sagarmatha,Hill,Eastern,रौता सामुदायिक हित केन्द्र,Rauta samudayik hit kendra,,"Rauta-9, Murkuchi",,,,,,Setimaya Ale,
Udayapur,Sagarmatha,Hill,Eastern,दनुवार महिला समाज सुधार संघ,Danuwar mahila samaj sudhar sangha,,"Triyuga-16, Rajabas",,,,,,Sanja Danuwar,
Udayapur,Sagarmatha,Hill,Eastern,सिर्जनात्मक सामुदायिक विकास केन्द्र,Srijanatmak Samudayik bikas kendra,,,,,,,,,
Udayapur,Sagarmatha,Hill,Eastern,गाईघाट युवा समुह,Gaighat youth Group,,"Triyuga-2, Gaighat",,,,,,Anupam Siwa,
